dataset,model_family,variant_name,imbalance_strategy,calibration_type,fit_seconds,fn_cost,fp_cost,review_cost,calibration_fit_split,policy_selection_split,test_set_used_for_selection,new_features_created,validation_roc_auc,validation_pr_auc,validation_brier,validation_ece,validation_best_binary_cost,validation_best_manual_review_cost,validation_best_manual_review_rate,calibration_val_roc_auc,calibration_val_pr_auc,calibration_val_brier,calibration_val_ece
heloc,XGBoost,xgboost_spw_3_mds_5,scale_pos_weight=3; max_delta_step=5,sigmoid,0.31236229999922216,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.792958648692278,0.7905733237290161,0.18484935863171723,0.008837746611639778,915.0,767.0,0.2938196555217832,0.7958260095418541,0.7840406559396105,0.1834150017252132,0.04717532193486842
heloc,XGBoost,xgboost_spw_3_mds_5,scale_pos_weight=3; max_delta_step=5,isotonic,0.31236229999922216,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7876741907257993,0.765583130145876,0.18788551243762996,0.03826127807613555,928.0,792.5,0.22948328267477203,0.8060983404478735,0.7847979531499217,0.1766869693712562,3.6538985620574776e-17
heloc,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,uncalibrated,0.2935412999941036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928578846333781,0.79122362470184,0.22476955821233113,0.1882006167618156,903.0,757.5,0.2983789260385005,0.7986052457369825,0.7858599153276212,0.22363302588397665,0.1941386247674624
heloc,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,sigmoid,0.2935412999941036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928578846333781,0.79122362470184,0.18492879348175403,0.01304427905234961,900.0,759.5,0.29533941236068895,0.7986052457369825,0.7858599153276212,0.1819277772529241,0.0393399690954307
heloc,XGBoost,xgboost_spw_4_mds_1,scale_pos_weight=4; max_delta_step=1,isotonic,0.2935412999941036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.787906050881737,0.7670929602367119,0.1871387981038171,0.024962520023532577,926.0,775.5,0.25278622087132724,0.8088090944369621,0.7857909199942104,0.17569053825828393,4.871864749409969e-17
heloc,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,uncalibrated,0.29958660004194826,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.22493034518043872,0.18800473337749585,911.0,763.0,0.2948328267477204,0.7955121327641701,0.7830660819326083,0.22558216237254272,0.1942992117774638
heloc,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,sigmoid,0.29958660004194826,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.18508602437273752,0.01277144728432311,915.0,766.5,0.2993920972644377,0.7955121327641701,0.7830660819326083,0.18354685365785106,0.03095835667260366
heloc,XGBoost,xgboost_spw_4_mds_3,scale_pos_weight=4; max_delta_step=3,isotonic,0.29958660004194826,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7903459805936649,0.7689539124474349,0.18558575307653258,0.021813494889520543,933.0,785.0,0.24518743667679838,0.8053678635834456,0.7850153231531929,0.1777564461011227,2.3516116386575046e-17
heloc,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,uncalibrated,0.3069729999406263,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.22493034518043872,0.18800473337749585,911.0,763.0,0.2948328267477204,0.7955121327641701,0.7830660819326083,0.22558216237254272,0.1942992117774638
heloc,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,sigmoid,0.3069729999406263,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7926265385797819,0.7898885258946859,0.18508602437273752,0.01277144728432311,915.0,766.5,0.2993920972644377,0.7955121327641701,0.7830660819326083,0.18354685365785106,0.03095835667260366
heloc,XGBoost,xgboost_spw_4_mds_5,scale_pos_weight=4; max_delta_step=5,isotonic,0.3069729999406263,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7903459805936649,0.7689539124474349,0.18558575307653258,0.021813494889520543,933.0,785.0,0.24518743667679838,0.8053678635834456,0.7850153231531929,0.1777564461011227,2.3516116386575046e-17
heloc,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,uncalibrated,0.29515150003135204,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7932758498368753,0.7890714462769838,0.23722615293529256,0.2156667371696614,908.0,763.0,0.2978723404255319,0.7989162690894149,0.7845224048928413,0.23670012934713403,0.2220470991378595
heloc,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,sigmoid,0.29515150003135204,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7932758498368753,0.7890714462769838,0.18472202605634533,0.022124486261467333,908.0,766.5,0.2922998986828774,0.7989162690894149,0.7845224048928413,0.18197749226637208,0.0390920393507293
heloc,XGBoost,xgboost_spw_5_mds_1,scale_pos_weight=5; max_delta_step=1,isotonic,0.29515150003135204,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7918954850504181,0.7709493365188257,0.1852495590245986,0.02919237174825917,922.0,772.0,0.26038500506585616,0.8075293332115873,0.7849358645387522,0.17645042506773845,7.818406025735806e-17
heloc,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,uncalibrated,0.31321059993933886,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.23631534153438744,0.21323797310180698,921.0,758.5,0.2983789260385005,0.7977435113109776,0.7858688277905261,0.2371784551827066,0.21959982358453647
heloc,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,sigmoid,0.31321059993933886,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.18501515866292925,0.014727737665914904,920.0,765.0,0.2948328267477204,0.7977435113109776,0.7858688277905261,0.18257739845329282,0.04493776201150075
heloc,XGBoost,xgboost_spw_5_mds_3,scale_pos_weight=5; max_delta_step=3,isotonic,0.31321059993933886,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7886756620867004,0.76661901912849,0.1861137597522581,0.02801662221202102,924.0,781.0,0.26646403242147926,0.8066661720729563,0.7860258428789163,0.1763965588843896,2.2017081079064285e-17
heloc,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,uncalibrated,0.3070750000188127,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.23631534153438744,0.21323797310180698,921.0,758.5,0.2983789260385005,0.7977435113109776,0.7858688277905261,0.2371784551827066,0.21959982358453647
heloc,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,sigmoid,0.3070750000188127,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7928928435925884,0.7901612529257029,0.18501515866292925,0.014727737665914904,920.0,765.0,0.2948328267477204,0.7977435113109776,0.7858688277905261,0.18257739845329282,0.04493776201150075
heloc,XGBoost,xgboost_spw_5_mds_5,scale_pos_weight=5; max_delta_step=5,isotonic,0.3070750000188127,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7886756620867004,0.76661901912849,0.1861137597522581,0.02801662221202102,924.0,781.0,0.26646403242147926,0.8066661720729563,0.7860258428789163,0.1763965588843896,2.2017081079064285e-17
heloc,LightGBM,lightgbm_baseline,baseline,uncalibrated,0.5661785999545828,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7817429920139343,0.7761863362574365,0.19348834219986874,0.07043949921162733,930.0,765.0,0.29584599797365757,0.7913689592987423,0.7716987123767893,0.18785462603008113,0.058126228522244014
heloc,LightGBM,lightgbm_baseline,baseline,sigmoid,0.5661785999545828,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7817429920139343,0.7761863362574365,0.18973708234613101,0.03616300671516264,927.0,765.5,0.2983789260385005,0.7913689592987423,0.7716987123767893,0.18536196477741368,0.0425823259840403
heloc,LightGBM,lightgbm_baseline,baseline,isotonic,0.5661785999545828,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.777768980915493,0.7567922225792453,0.19311891084579422,0.0461001523032239,941.0,789.0,0.26443768996960487,0.7985538840824525,0.7718855479600141,0.17933556571431536,2.6724988841715266e-17
heloc,LightGBM,lightgbm_is_unbalance,is_unbalance=True,uncalibrated,0.5778087999206036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7826611787955406,0.7776438045696651,0.19327628982406708,0.0625218738950696,919.0,770.0,0.29584599797365757,0.7939712831282671,0.7746405164089665,0.1866150592506131,0.05520079461043409
heloc,LightGBM,lightgbm_is_unbalance,is_unbalance=True,sigmoid,0.5778087999206036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7826611787955406,0.7776438045696651,0.18930982058374402,0.025774610896034087,919.0,767.5,0.2983789260385005,0.7939712831282671,0.7746405164089665,0.1841620122516207,0.04279492302350391
heloc,LightGBM,lightgbm_is_unbalance,is_unbalance=True,isotonic,0.5778087999206036,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7814324741997741,0.7592345782317665,0.1903419695652285,0.031471240139739474,919.0,768.0,0.2907801418439716,0.8015984888259868,0.7768169128897727,0.17895750542657554,2.7755575615628914e-17
heloc,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',uncalibrated,0.5690527999540791,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7821450200448503,0.7735887751056163,0.1935543376532409,0.06455729985019651,922.0,771.0,0.2978723404255319,0.7950983861026777,0.77677080285997,0.18611003539547882,0.05062333881387348
heloc,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',sigmoid,0.5690527999540791,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7821450200448503,0.7735887751056163,0.1897284640658937,0.026758337062272177,915.0,769.5,0.29432624113475175,0.7950983861026777,0.77677080285997,0.18366696777026076,0.04072946563108443
heloc,LightGBM,lightgbm_class_weight_balanced,class_weight='balanced',isotonic,0.5690527999540791,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7798783428219488,0.7572519880105902,0.19208303756508932,0.04184324441592241,937.0,771.0,0.2907801418439716,0.8016056223891158,0.7801250690721927,0.1787291314819213,4.6124613739305683e-17
heloc,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,uncalibrated,0.5851742000086233,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7817429920139343,0.7761863362574365,0.19348834219986874,0.07043949921162733,930.0,765.0,0.29584599797365757,0.7913689592987423,0.7716987123767893,0.18785462603008113,0.058126228522244014
heloc,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,sigmoid,0.5851742000086233,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7817429920139343,0.7761863362574365,0.18973708234613101,0.03616300671516264,927.0,765.5,0.2983789260385005,0.7913689592987423,0.7716987123767893,0.18536196477741368,0.0425823259840403
heloc,LightGBM,lightgbm_scale_pos_weight_1,scale_pos_weight=1,isotonic,0.5851742000086233,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.777768980915493,0.7567922225792453,0.19311891084579422,0.0461001523032239,941.0,789.0,0.26443768996960487,0.7985538840824525,0.7718855479600141,0.17933556571431536,2.6724988841715266e-17
heloc,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,uncalibrated,0.5494690999621525,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7846229933300362,0.7779411314456233,0.192467715089102,0.06266668793846379,920.0,768.5,0.29533941236068895,0.7921993060469789,0.7730594945689475,0.18829023386944332,0.06943430438755083
heloc,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,sigmoid,0.5494690999621525,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7846229933300362,0.7779411314456233,0.18861774881390853,0.0237344511834424,920.0,772.5,0.2983789260385005,0.7921993060469789,0.7730594945689475,0.18493237633786522,0.035046980090996466
heloc,LightGBM,lightgbm_scale_pos_weight_1.25,scale_pos_weight=1.25,isotonic,0.5494690999621525,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7823583725165001,0.7580027281322395,0.18982071892809932,0.031556210612922714,916.0,775.0,0.2847011144883485,0.8009721619832447,0.7735054421049818,0.17875800769318426,8.891153167673193e-17
heloc,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,uncalibrated,0.5849166999105364,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7802397567679002,0.773158576898809,0.19595430582665557,0.07252019942669696,929.0,763.0,0.2948328267477204,0.7921907457712238,0.7721180691136492,0.18994901097748212,0.06831316891461323
heloc,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,sigmoid,0.5849166999105364,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7802397567679002,0.773158576898809,0.1903735612539163,0.026025948851129164,929.0,764.5,0.29736575481256333,0.7921907457712238,0.7721180691136492,0.18495339680008194,0.0498972636280374
heloc,LightGBM,lightgbm_scale_pos_weight_1.5,scale_pos_weight=1.5,isotonic,0.5849166999105364,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.775631343380264,0.7521018414689361,0.19277392736414556,0.03743597704645194,938.0,782.5,0.27203647416413373,0.8004984933914671,0.7766382958761864,0.17892447781727394,4.3565713624531463e-17
heloc,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,uncalibrated,0.5813769000815228,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7808813564898738,0.7725295437967126,0.19951560412020888,0.09305941306206238,931.0,765.5,0.29736575481256333,0.7881759764421211,0.7726900777761055,0.19695437207765565,0.10029161259281605
heloc,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,sigmoid,0.5813769000815228,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7808813564898738,0.7725295437967126,0.1901704727214371,0.02604674355472151,931.0,765.0,0.2998986828774063,0.7881759764421211,0.7726900777761055,0.18691315288122892,0.03793799717633909
heloc,LightGBM,lightgbm_scale_pos_weight_2,scale_pos_weight=2,isotonic,0.5813769000815228,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.774615477153806,0.7461094179848572,0.19230094595346017,0.041302418259182426,932.0,769.5,0.29432624113475175,0.795626269774237,0.7719574146864783,0.18136889208376009,6.62854675039914e-17
heloc,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,uncalibrated,0.579948200029321,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819280688568113,0.7719192901690649,0.20302722251337976,0.10562089731004393,930.0,769.0,0.2938196555217832,0.7910122811422831,0.7731171394702091,0.19941004667405696,0.10745940530800956
heloc,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,sigmoid,0.579948200029321,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819280688568113,0.7719192901690649,0.1897732689286761,0.02166603134092209,933.0,769.5,0.2933130699088146,0.7910122811422831,0.7731171394702091,0.18545475937898462,0.040685979518384756
heloc,LightGBM,lightgbm_scale_pos_weight_2.5,scale_pos_weight=2.5,isotonic,0.579948200029321,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7761927431369908,0.7487557135351828,0.19184712863628786,0.030841202360785528,935.0,796.5,0.24468085106382978,0.7982457141552719,0.7723515317999504,0.17990141241827393,9.73553164948199e-17
heloc,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,uncalibrated,0.5760087999515235,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7787272676797226,0.7720343613824341,0.20880882269110274,0.1239819880955999,935.0,774.0,0.2978723404255319,0.7915658456411077,0.772607656114632,0.20348042377821665,0.12230098688632371
heloc,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,sigmoid,0.5760087999515235,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7787272676797226,0.7720343613824341,0.19115808916956045,0.018338824075354504,936.0,774.0,0.29584599797365757,0.7915658456411077,0.772607656114632,0.1855609924732727,0.03111696167603621
heloc,LightGBM,lightgbm_scale_pos_weight_3,scale_pos_weight=3,isotonic,0.5760087999515235,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7758745137877107,0.7539019893134612,0.1924579386461351,0.030117743253125155,939.0,786.0,0.26646403242147926,0.7987750245394573,0.778978080279124,0.1808923448720698,5.925873950003473e-17
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,uncalibrated,0.6029641999630257,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819095611725235,0.7743343537032916,0.2144872317378242,0.1462650414635086,921.0,773.0,0.2988855116514691,0.794895792909809,0.775247585209567,0.21043380560481662,0.14761410919412293
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,sigmoid,0.6029641999630257,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819095611725235,0.7743343537032916,0.18978531104733465,0.026017042396641293,921.0,773.0,0.2988855116514691,0.794895792909809,0.775247585209567,0.183743880978634,0.04470205001430834
heloc,LightGBM,lightgbm_scale_pos_weight_4,scale_pos_weight=4,isotonic,0.6029641999630257,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7786979638462671,0.7559759148220698,0.19218512806011695,0.03701564721024198,925.0,797.0,0.270516717325228,0.8024616499646176,0.7795583700743801,0.17778126006621142,2.663129913499584e-17
heloc,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,uncalibrated,0.5455964999273419,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819661124300693,0.7746033800537567,0.22027123011245664,0.16696335379179178,923.0,765.0,0.2998986828774063,0.7908239550756727,0.7743282766330454,0.21979254926783603,0.1676417581910641
heloc,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,sigmoid,0.5455964999273419,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7819661124300693,0.7746033800537567,0.18961503306953464,0.01780388987788811,922.0,766.0,0.2978723404255319,0.7908239550756727,0.7743282766330454,0.18577506273569652,0.035465201026115604
heloc,LightGBM,lightgbm_scale_pos_weight_5,scale_pos_weight=5,isotonic,0.5455964999273419,5.0,1.0,0.5,calibration_val_from_train_only,validation,False,False,0.7791313521200038,0.7557182967714869,0.19126997889976247,0.03784246875518738,934.0,777.5,0.29533941236068895,0.7969502590910129,0.7769431977561148,0.18125758823562363,5.410580563046649e-17
