dataset,candidate_id,candidate_source,raw_threshold,raw_expected_cost,raw_pr_auc,raw_roc_auc,raw_brier_score,weights_json,calibrated_threshold,calibrated_expected_cost,calibrated_pr_auc,calibrated_roc_auc,calibrated_brier_score,winner,cost_scenario,selection_split,test_set_used_for_weight_optimization
taiwan,431,dirichlet_random,0.15,3168.0,0.5622486639144477,0.7871751508731314,0.13324451764109632,"{'xgboost': 0.07318981122087138, 'catboost': 0.3869771310346187, 'optuna_best_catboost': 0.4530677552968084, 'random_forest': 0.04152008202661571, 'monotonic_xgboost': 0.04524522042108561}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1337,dirichlet_random,0.15,3168.0,0.5622378650135306,0.7877818202694341,0.13318768912349913,"{'xgboost': 0.053130252655776436, 'catboost': 0.5688504761166165, 'optuna_best_catboost': 0.15794726712051477, 'random_forest': 0.11508734660625106, 'monotonic_xgboost': 0.10498465750084114}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1228,dirichlet_random,0.15,3168.0,0.5621864681873759,0.7883604299966893,0.13308760456967839,"{'xgboost': 0.4524765803755214, 'catboost': 0.2540218928060078, 'optuna_best_catboost': 0.05134508781549454, 'random_forest': 0.09391723840538516, 'monotonic_xgboost': 0.14823920059759096}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1195,dirichlet_random,0.15,3168.0,0.5621334488646187,0.7878408423319132,0.13317800009136455,"{'xgboost': 0.6512468936721499, 'catboost': 0.12769191336182426, 'optuna_best_catboost': 0.18498814569978658, 'random_forest': 0.033866842215733405, 'monotonic_xgboost': 0.00220620505050586}",,,,,,False,B_FN5_FP1,validation,False
taiwan,595,dirichlet_random,0.15,3168.0,0.5620934529169295,0.788151595103491,0.13313149690172377,"{'xgboost': 0.49745734552981635, 'catboost': 0.3089932040345784, 'optuna_best_catboost': 0.04165099607232678, 'random_forest': 0.054189392102145545, 'monotonic_xgboost': 0.09770906226113292}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2725,dirichlet_random,0.15,3168.0,0.5620866475731386,0.7875704051767831,0.13321992329708626,"{'xgboost': 0.0083580238211573, 'catboost': 0.622090244791986, 'optuna_best_catboost': 0.15195386351275006, 'random_forest': 0.12484413393639192, 'monotonic_xgboost': 0.09275373393771458}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2150,dirichlet_random,0.15,3168.0,0.5619724852497034,0.7872393333345159,0.13326288899421024,"{'xgboost': 0.09649081844902818, 'catboost': 0.5609265406508764, 'optuna_best_catboost': 0.2824201892584018, 'random_forest': 0.03313191994674399, 'monotonic_xgboost': 0.02703053169494967}",,,,,,False,B_FN5_FP1,validation,False
taiwan,412,dirichlet_random,0.15,3168.0,0.5619480785476894,0.7871745058232682,0.13325344608869746,"{'xgboost': 0.06680484474225555, 'catboost': 0.4609993785642932, 'optuna_best_catboost': 0.3907285068345923, 'random_forest': 0.04941352612993042, 'monotonic_xgboost': 0.03205374372892857}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2164,dirichlet_random,0.15,3168.0,0.561849250409859,0.7881869115834991,0.1331091753613565,"{'xgboost': 0.2157364598551359, 'catboost': 0.3597701807166021, 'optuna_best_catboost': 0.10575588496566775, 'random_forest': 0.040816021670798994, 'monotonic_xgboost': 0.27792145279179514}",,,,,,False,B_FN5_FP1,validation,False
taiwan,969,dirichlet_random,0.15,3168.0,0.5618343877121876,0.7883696219572393,0.13308968039249472,"{'xgboost': 0.22077393559809866, 'catboost': 0.3450427401413908, 'optuna_best_catboost': 0.051424094111103484, 'random_forest': 0.07179081450655762, 'monotonic_xgboost': 0.3109684156428493}",,,,,,False,B_FN5_FP1,validation,False
taiwan,715,dirichlet_random,0.15,3168.0,0.5617738096855931,0.7883231783670916,0.13308347926725148,"{'xgboost': 0.03979945622079812, 'catboost': 0.25317780445667953, 'optuna_best_catboost': 0.2321156913008732, 'random_forest': 0.10899748688530618, 'monotonic_xgboost': 0.3659095611363428}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2240,dirichlet_random,0.15,3168.0,0.5617549485751914,0.7881857827462385,0.13311757701507534,"{'xgboost': 0.5051518665127851, 'catboost': 0.21664489572017823, 'optuna_best_catboost': 0.04026574914734639, 'random_forest': 0.0484873677014238, 'monotonic_xgboost': 0.1894501209182664}",,,,,,False,B_FN5_FP1,validation,False
taiwan,647,dirichlet_random,0.15,3168.0,0.5617004837569051,0.7881972323813097,0.13314006503511944,"{'xgboost': 0.09087741932484181, 'catboost': 0.46561147481331727, 'optuna_best_catboost': 0.014692714866657196, 'random_forest': 0.05358330743256924, 'monotonic_xgboost': 0.3752350835626146}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1534,dirichlet_random,0.15,3168.0,0.5615756699765261,0.7882349677983045,0.1331038691098874,"{'xgboost': 0.1408804169305221, 'catboost': 0.313678800568711, 'optuna_best_catboost': 0.11499717832893909, 'random_forest': 0.05000103175272041, 'monotonic_xgboost': 0.38044257241910734}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1790,dirichlet_random,0.15,3168.0,0.5615541766870177,0.7881491761665042,0.1330907873679266,"{'xgboost': 0.136902949696667, 'catboost': 0.17242733823116924, 'optuna_best_catboost': 0.27425659823133086, 'random_forest': 0.04762423708040423, 'monotonic_xgboost': 0.36878887676042854}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2149,dirichlet_random,0.15,3168.0,0.5613117021788927,0.7881791709851411,0.13312688440298912,"{'xgboost': 0.19066293623450536, 'catboost': 0.3518977896549001, 'optuna_best_catboost': 0.03866241450499477, 'random_forest': 0.026756352857501536, 'monotonic_xgboost': 0.3920205067480982}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1643,dirichlet_random,0.15,3168.0,0.5612575654072263,0.7881706240744544,0.13310363695248753,"{'xgboost': 0.20464525707710735, 'catboost': 0.169203095505408, 'optuna_best_catboost': 0.17699876889403732, 'random_forest': 0.024527165062607735, 'monotonic_xgboost': 0.42462571346083966}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1787,dirichlet_random,0.15,3168.0,0.5610869254255676,0.7882627049424203,0.1331014023286168,"{'xgboost': 0.4738250475157256, 'catboost': 0.11070132120905804, 'optuna_best_catboost': 0.04106365362025915, 'random_forest': 0.06410607914157487, 'monotonic_xgboost': 0.31030389851338236}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2390,dirichlet_random,0.15,3168.0,0.560978356208597,0.7881128921117013,0.13311136388557587,"{'xgboost': 0.1763020685678364, 'catboost': 0.09912255134840238, 'optuna_best_catboost': 0.24068860613686094, 'random_forest': 0.017557229132003447, 'monotonic_xgboost': 0.46632954481489663}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1651,dirichlet_random,0.16,3169.0,0.5630990137543643,0.7884084862114948,0.13308650834698402,"{'xgboost': 0.10571718130958047, 'catboost': 0.06806936971822972, 'optuna_best_catboost': 0.3171570768154993, 'random_forest': 0.3981172618318584, 'monotonic_xgboost': 0.11093911032483206}",,,,,,False,B_FN5_FP1,validation,False
taiwan,709,dirichlet_random,0.15,3169.0,0.5628831784253108,0.7879987182859219,0.13313929888742337,"{'xgboost': 0.09136340569008013, 'catboost': 0.42333301433977594, 'optuna_best_catboost': 0.1893310826831872, 'random_forest': 0.28086592125041454, 'monotonic_xgboost': 0.015106576036542098}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1507,dirichlet_random,0.15,3169.0,0.5628701689498639,0.7882027153051464,0.13314140866359167,"{'xgboost': 0.26235127830153937, 'catboost': 0.5495547953787455, 'optuna_best_catboost': 0.00521363119211609, 'random_forest': 0.1416357284175743, 'monotonic_xgboost': 0.04124456671002483}",,,,,,False,B_FN5_FP1,validation,False
taiwan,308,dirichlet_random,0.15,3169.0,0.5628665552944881,0.7883428523879181,0.13306798970162811,"{'xgboost': 0.08318569707344901, 'catboost': 0.0952449503630971, 'optuna_best_catboost': 0.39352134938426664, 'random_forest': 0.19107992717346872, 'monotonic_xgboost': 0.23696807600571843}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1718,dirichlet_random,0.16,3169.0,0.5627833111294197,0.7884807317961686,0.13306088449518355,"{'xgboost': 0.05984034209547623, 'catboost': 0.16131903500073488, 'optuna_best_catboost': 0.26940259642632763, 'random_forest': 0.33064573077131715, 'monotonic_xgboost': 0.17879229570614422}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2676,dirichlet_random,0.15,3169.0,0.5627683488836591,0.7882801212887257,0.13311220455508385,"{'xgboost': 0.014057781831722517, 'catboost': 0.3973843775225488, 'optuna_best_catboost': 0.10151277903022363, 'random_forest': 0.3880515966770736, 'monotonic_xgboost': 0.09899346493843138}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1237,dirichlet_random,0.15,3169.0,0.5626121906215247,0.7881407905182831,0.13314969248661926,"{'xgboost': 0.3988516039356122, 'catboost': 0.4723307336822514, 'optuna_best_catboost': 0.008509908251615378, 'random_forest': 0.079601393480356, 'monotonic_xgboost': 0.04070636065016492}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1986,dirichlet_random,0.16,3169.0,0.5625730171304044,0.788794871079528,0.13309983635003456,"{'xgboost': 0.04109576782190934, 'catboost': 0.08034006346829842, 'optuna_best_catboost': 0.05129707713095467, 'random_forest': 0.5919059711319957, 'monotonic_xgboost': 0.235361120446842}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1126,dirichlet_random,0.15,3169.0,0.5625227335761556,0.7881106344371802,0.13309932884342515,"{'xgboost': 0.29803837740383365, 'catboost': 0.20129707826293874, 'optuna_best_catboost': 0.31473973262656973, 'random_forest': 0.07364912680095839, 'monotonic_xgboost': 0.1122756849056994}",,,,,,False,B_FN5_FP1,validation,False
taiwan,70,dirichlet_random,0.15,3169.0,0.5624978525452611,0.7880961208152591,0.13310287488210812,"{'xgboost': 0.07860825013317407, 'catboost': 0.27846762566144456, 'optuna_best_catboost': 0.32434245602060086, 'random_forest': 0.1557612791188449, 'monotonic_xgboost': 0.16282038906593552}",,,,,,False,B_FN5_FP1,validation,False
taiwan,226,dirichlet_random,0.15,3169.0,0.5624823879154877,0.7883159215561312,0.1331120457156395,"{'xgboost': 0.1670144912782365, 'catboost': 0.49111791124382703, 'optuna_best_catboost': 0.012314209820645395, 'random_forest': 0.10198891904824521, 'monotonic_xgboost': 0.22756446860904592}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2618,dirichlet_random,0.15,3169.0,0.5624719590693229,0.7885460430948138,0.13307343748628078,"{'xgboost': 0.07157240111427918, 'catboost': 0.42673184675102166, 'optuna_best_catboost': 0.05079742204612839, 'random_forest': 0.18728815150651418, 'monotonic_xgboost': 0.2636101785820565}",,,,,,False,B_FN5_FP1,validation,False
taiwan,791,dirichlet_random,0.15,3169.0,0.5624211264697423,0.7884191295342369,0.13307436636726827,"{'xgboost': 0.12350387563943127, 'catboost': 0.3642909203671509, 'optuna_best_catboost': 0.14288706760347683, 'random_forest': 0.14831244144505748, 'monotonic_xgboost': 0.22100569494488367}",,,,,,False,B_FN5_FP1,validation,False
taiwan,983,dirichlet_random,0.15,3169.0,0.5624155008954833,0.7876847402650284,0.13316677684981676,"{'xgboost': 0.33379407923696786, 'catboost': 0.1965197177489265, 'optuna_best_catboost': 0.4197366517351565, 'random_forest': 0.013646603605801909, 'monotonic_xgboost': 0.036302947673147325}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2681,dirichlet_random,0.15,3169.0,0.5624071709551465,0.7874588115504563,0.13319147858621014,"{'xgboost': 0.047726304297394, 'catboost': 0.0026485951827434203, 'optuna_best_catboost': 0.6792781707746464, 'random_forest': 0.09880821443295362, 'monotonic_xgboost': 0.17153871531226247}",,,,,,False,B_FN5_FP1,validation,False
taiwan,112,dirichlet_random,0.15,3169.0,0.5623799996783834,0.7884789579090451,0.1330649924968225,"{'xgboost': 0.06846378877774688, 'catboost': 0.30607464150547264, 'optuna_best_catboost': 0.18171186093413863, 'random_forest': 0.16313416085806473, 'monotonic_xgboost': 0.28061554792457705}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2528,dirichlet_random,0.15,3169.0,0.5623607245353187,0.7878414873817765,0.1331248880248451,"{'xgboost': 0.28820494066332975, 'catboost': 0.11935458689384063, 'optuna_best_catboost': 0.40709541662133547, 'random_forest': 0.0028009302308030708, 'monotonic_xgboost': 0.18254412559069094}",,,,,,False,B_FN5_FP1,validation,False
taiwan,334,dirichlet_random,0.15,3169.0,0.5623526451898709,0.7872749723394556,0.1332234475379128,"{'xgboost': 0.022636907146558704, 'catboost': 0.3694311359249415, 'optuna_best_catboost': 0.44262052310801064, 'random_forest': 0.11253523127529418, 'monotonic_xgboost': 0.052776202545194925}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2622,dirichlet_random,0.15,3169.0,0.562336231020252,0.7884847633578136,0.1330719322628038,"{'xgboost': 0.0939779504679581, 'catboost': 0.37903438074754053, 'optuna_best_catboost': 0.10946202703216767, 'random_forest': 0.15796314298537453, 'monotonic_xgboost': 0.2595624987669592}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2034,dirichlet_random,0.15,3169.0,0.5623210448645263,0.7875499248436277,0.1331874311825614,"{'xgboost': 0.04628796892552788, 'catboost': 0.3209158559195051, 'optuna_best_catboost': 0.4366095495973517, 'random_forest': 0.1055055279039905, 'monotonic_xgboost': 0.09068109765362468}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2043,dirichlet_random,0.15,3169.0,0.5622051906775767,0.7872286900117738,0.13322206506203774,"{'xgboost': 0.0036045042323097323, 'catboost': 0.17869216068772378, 'optuna_best_catboost': 0.6075393738162516, 'random_forest': 0.04593580622704896, 'monotonic_xgboost': 0.16422815503666613}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2513,dirichlet_random,0.15,3169.0,0.5621093847432223,0.7883628489336761,0.13307432591976362,"{'xgboost': 0.07498977608897073, 'catboost': 0.26373139866231154, 'optuna_best_catboost': 0.23456763154146493, 'random_forest': 0.12266996931221748, 'monotonic_xgboost': 0.30404122439503534}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1936,dirichlet_random,0.15,3169.0,0.5616293105555452,0.7882781861391364,0.13309474438326896,"{'xgboost': 0.48481479321277976, 'catboost': 0.07194155097327681, 'optuna_best_catboost': 0.09261076885214799, 'random_forest': 0.06540283341301949, 'monotonic_xgboost': 0.28523005354877595}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2501,dirichlet_random,0.15,3169.0,0.5616168332501786,0.7883188242805154,0.13309598999372976,"{'xgboost': 0.09532749735596374, 'catboost': 0.33350968002683007, 'optuna_best_catboost': 0.09761391705211726, 'random_forest': 0.08079521813551585, 'monotonic_xgboost': 0.3927536874295731}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1338,dirichlet_random,0.15,3169.0,0.561550932585272,0.7882196478640545,0.13312768558177304,"{'xgboost': 0.03188352834691025, 'catboost': 0.40358653160967595, 'optuna_best_catboost': 0.06672098371564242, 'random_forest': 0.07195186924138802, 'monotonic_xgboost': 0.4258570870863833}",,,,,,False,B_FN5_FP1,validation,False
taiwan,562,dirichlet_random,0.15,3169.0,0.5615264645025496,0.7882651238794073,0.13311075529674554,"{'xgboost': 0.0027606457714578025, 'catboost': 0.3377856413769095, 'optuna_best_catboost': 0.1371516047517123, 'random_forest': 0.09215960662326432, 'monotonic_xgboost': 0.43014250147665617}",,,,,,False,B_FN5_FP1,validation,False
taiwan,29,dirichlet_random,0.15,3169.0,0.5610650001822465,0.7882917321862627,0.1331093778071808,"{'xgboost': 0.16015321292979512, 'catboost': 0.2352624440532502, 'optuna_best_catboost': 0.08376765159438987, 'random_forest': 0.048260754151203115, 'monotonic_xgboost': 0.47255593727136175}",,,,,,False,B_FN5_FP1,validation,False
taiwan,899,dirichlet_random,0.15,3169.0,0.5609509624961231,0.7882581895933782,0.13311601092894604,"{'xgboost': 0.19733822807728496, 'catboost': 0.17520222256334317, 'optuna_best_catboost': 0.08805710676255615, 'random_forest': 0.03978703205743156, 'monotonic_xgboost': 0.4996154105393842}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2517,dirichlet_random,0.15,3169.0,0.5608437305852803,0.7880538700492221,0.13317869948587213,"{'xgboost': 0.11471456887477045, 'catboost': 0.3393838009368576, 'optuna_best_catboost': 0.011666587581435298, 'random_forest': 0.002201560364838791, 'monotonic_xgboost': 0.5320334822420978}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2794,dirichlet_random,0.15,3169.0,0.5604796674526904,0.7880127481204457,0.13317255693908897,"{'xgboost': 0.4398134693137749, 'catboost': 0.08994133093537478, 'optuna_best_catboost': 0.00030179742449910744, 'random_forest': 0.006767115576587551, 'monotonic_xgboost': 0.46317628674976363}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2373,dirichlet_random,0.15,3170.0,0.5630399453387506,0.7881574005522595,0.1330840606184992,"{'xgboost': 0.16101515871939823, 'catboost': 0.07532924787960028, 'optuna_best_catboost': 0.4422273410671739, 'random_forest': 0.15015946994678703, 'monotonic_xgboost': 0.1712687823870404}",,,,,,False,B_FN5_FP1,validation,False
taiwan,816,dirichlet_random,0.15,3170.0,0.562950851878188,0.788127083208691,0.1331370881681069,"{'xgboost': 0.07022811447164891, 'catboost': 0.4390991068603696, 'optuna_best_catboost': 0.06114611825220881, 'random_forest': 0.4137811957349223, 'monotonic_xgboost': 0.015745464680850387}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2316,dirichlet_random,0.15,3170.0,0.5629452546757334,0.788217551451999,0.13311551512875258,"{'xgboost': 0.17037582332818133, 'catboost': 0.43992901697451325, 'optuna_best_catboost': 0.1275296114454551, 'random_forest': 0.2437845115936211, 'monotonic_xgboost': 0.01838103665822916}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2374,dirichlet_random,0.15,3170.0,0.5627392321321918,0.7879859785511245,0.13312120363197436,"{'xgboost': 0.046388465351955996, 'catboost': 0.20324561388654125, 'optuna_best_catboost': 0.39987238472840203, 'random_forest': 0.23851084068854547, 'monotonic_xgboost': 0.1119826953445553}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2722,dirichlet_random,0.15,3170.0,0.5626705642060716,0.7883981654136842,0.133067136653018,"{'xgboost': 0.08543523858901331, 'catboost': 0.24249465360996558, 'optuna_best_catboost': 0.27121697086380464, 'random_forest': 0.1689949775092818, 'monotonic_xgboost': 0.23185815942793464}",,,,,,False,B_FN5_FP1,validation,False
taiwan,102,dirichlet_random,0.15,3170.0,0.5626215368747505,0.7882407732470729,0.1330960496554434,"{'xgboost': 0.16655590079535915, 'catboost': 0.37373031906149434, 'optuna_best_catboost': 0.191364139349607, 'random_forest': 0.1779629560985162, 'monotonic_xgboost': 0.09038668469502334}",,,,,,False,B_FN5_FP1,validation,False
taiwan,1318,dirichlet_random,0.15,3170.0,0.5626196406644561,0.7878808354234293,0.13314624164641004,"{'xgboost': 0.027928613132995668, 'catboost': 0.373524078389644, 'optuna_best_catboost': 0.2683399118738221, 'random_forest': 0.27345446564990117, 'monotonic_xgboost': 0.056752930953637176}",,,,,,False,B_FN5_FP1,validation,False
taiwan,2461,dirichlet_random,0.15,3170.0,0.562604397763061,0.7880529024744274,0.13315114838056458,"{'xgboost': 0.10705501289028671, 'catboost': 0.5431085693131223, 'optuna_best_catboost': 0.10886440751389158, 'random_forest': 0.13965489774105916, 'monotonic_xgboost': 0.10131711254164016}",,,,,,False,B_FN5_FP1,validation,False
