t_low,t_high,expected_policy_cost,low_count,manual_review_count,high_count,low_rate,manual_review_rate,high_rate,low_false_negative,high_false_positive,low_true_negative,high_true_positive,manual_review_default,manual_review_non_default,high_risk_precision,high_risk_recall,review_capture_recall,auto_decision_rate,meets_review_capture_recall,meets_review_rate,meets_constraints
0.25,0.4,907.5,495,283,1196,0.2507598784194529,0.14336372847011145,0.6058763931104356,82,356,413,840,105,178,0.7023411371237458,0.8179162609542356,0.9201557935735151,0.8566362715298885,True,True,True
0.25,0.35,915.5,495,195,1284,0.2507598784194529,0.09878419452887538,0.6504559270516718,82,408,413,876,69,126,0.6822429906542056,0.8529698149951315,0.9201557935735151,0.9012158054711246,True,True,True
0.25,0.65,918.5,495,695,784,0.2507598784194529,0.35207700101317124,0.3971631205673759,82,161,413,623,322,373,0.7946428571428571,0.6066212268743915,0.9201557935735151,0.6479229989868288,True,True,True
0.05,0.1,919.5,2,77,1895,0.0010131712259371835,0.03900709219858156,0.9599797365754813,1,876,1,1019,7,70,0.5377308707124011,0.9922103213242454,0.9990262901655307,0.9609929078014184,True,True,True
0.25,0.3,922.5,495,109,1370,0.2507598784194529,0.05521783181357649,0.6940222897669707,82,458,413,912,33,76,0.6656934306569343,0.8880233690360273,0.9201557935735151,0.9447821681864235,True,True,True
0.25,0.7,932.5,495,815,664,0.2507598784194529,0.41286727456940225,0.3363728470111449,82,115,413,549,396,419,0.8268072289156626,0.5345666991236612,0.9201557935735151,0.5871327254305978,True,True,True
0.3,0.55,1008.0,604,412,958,0.3059777102330294,0.20871327254305977,0.48530901722391084,115,227,489,731,181,231,0.7630480167014614,0.7117818889970788,0.8880233690360273,0.7912867274569402,True,True,True
0.3,0.5,1009.0,604,322,1048,0.3059777102330294,0.16312056737588654,0.5309017223910841,115,273,489,775,137,185,0.7395038167938931,0.7546251217137293,0.8880233690360273,0.8368794326241135,True,True,True
0.3,0.45,1013.5,604,239,1131,0.3059777102330294,0.12107396149949341,0.5729483282674772,115,319,489,812,100,139,0.717948717948718,0.7906523855890945,0.8880233690360273,0.8789260385005065,True,True,True
0.3,0.6,1016.5,604,495,875,0.3059777102330294,0.2507598784194529,0.4432624113475177,115,194,489,681,231,264,0.7782857142857142,0.6630963972736125,0.8880233690360273,0.7492401215805471,True,True,True
0.3,0.4,1018.0,604,174,1196,0.3059777102330294,0.08814589665653495,0.6058763931104356,115,356,489,840,72,102,0.7023411371237458,0.8179162609542356,0.8880233690360273,0.9118541033434651,True,True,True
0.3,0.35,1026.0,604,86,1284,0.3059777102330294,0.04356636271529889,0.6504559270516718,115,408,489,876,36,50,0.6822429906542056,0.8529698149951315,0.8880233690360273,0.9564336372847011,True,True,True
0.3,0.65,1029.0,604,586,784,0.3059777102330294,0.2968591691995947,0.3971631205673759,115,161,489,623,289,297,0.7946428571428571,0.6066212268743915,0.8880233690360273,0.7031408308004052,True,True,True
