dataset,system,row_type,feature_group,feature,fp_mean,tp_mean,tn_mean,fn_mean,smd_fp_vs_tp,smd_fp_vs_tn,smd_fp_vs_fn,abs_smd_fp_vs_tp,abs_smd_fp_vs_tn,abs_smd_fp_vs_fn,fp_closer_to_feature,fp_group_size,tp_group_size,tn_group_size,fn_group_size
heloc,Best precision-constrained CatBoost,feature,heloc_risk,NumTrades60Ever2DerogPubRec,0.4371794871794872,0.8622754491017964,0.0119760479041916,0.0384615384615384,-0.33836850887310116,0.6189837418530203,0.5724296598857425,0.33836850887310116,0.6189837418530203,0.5724296598857425,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,NumTrades90Ever2DerogPubRec,0.2666666666666666,0.5808383233532934,0.0059880239520958,0.0384615384615384,-0.312278311325658,0.5162804132858855,0.43822626700555356,0.312278311325658,0.5162804132858855,0.43822626700555356,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,installment_burden_proxy,66.4979674796748,70.96516690856313,63.88,65.8,-0.18259333589329274,0.10273326780567472,0.030868566166537707,0.18259333589329274,0.10273326780567472,0.030868566166537707,TN-like possible false alarm,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,recent_inquiry_pressure,0.9587813620071683,1.5667955326460483,0.3211779448621554,0.323015873015873,-0.2796282582802553,0.5655952591356408,0.5858734715775934,0.2796282582802553,0.5655952591356408,0.5858734715775934,TP-like risky profile,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,feature,heloc_risk,trade_activity_ratio,0.1045257463928601,0.1315680821532147,0.0851212097557867,0.0696353642175515,-0.10472504150950662,0.07530393047899629,0.19823738225337115,0.10472504150950662,0.07530393047899629,0.19823738225337115,TN-like possible false alarm,780.0,1002.0,167.0,26.0
heloc,Best precision-constrained CatBoost,group_summary,heloc_risk,__group_mean_abs_smd__,,,,,,,,0.4273013492163488,0.7200109915666336,0.653038117443906,TP-like risky profile,,,,
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,ExternalRiskEstimate,75.20050125313283,67.37239324726912,84.87248322147651,85.15,0.9337753600248533,-1.4703044445861064,-1.553434845534889,0.9337753600248533,1.4703044445861064,1.553434845534889,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,NetFractionRevolvingBurden,26.237373737373737,45.331987891019175,8.161073825503356,12.45,-0.7223088077901056,1.011040935082574,0.7618182211399326,0.7223088077901056,1.011040935082574,0.7618182211399326,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,PercentTradesNeverDelq,94.29949874686716,89.44444444444444,99.744966442953,99.85,0.4192428010075916,-0.8262926938795854,-0.8436658726624271,0.4192428010075916,0.8262926938795854,0.8436658726624271,TP-like risky profile,798.0,1008.0,149.0,20.0
heloc,Old Best CatBoost cost-threshold,feature,heloc_risk,delinquency_intensity,1.0056265664160402,2.120436507936508,0.0293959731543624,0.0015,-0.34604027678647886,0.5859404897890431,0.6064063073965856,0.34604027678647886,0.5859404897890431,0.6064063073965856,TP-like risky profile,798.0,1008.0,149.0,20.0
