dataset,system,row_type,feature_group,feature,fp_mean,tp_mean,tn_mean,fn_mean,smd_fp_vs_tp,smd_fp_vs_tn,smd_fp_vs_fn,abs_smd_fp_vs_tp,abs_smd_fp_vs_tn,abs_smd_fp_vs_fn,fp_closer_to_feature,fp_group_size,tp_group_size,tn_group_size,fn_group_size
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_0,0.0812310797174571,0.8873370577281192,-0.4332961724266072,-0.4347826086956521,-0.6227747663394153,0.5483130069141695,0.5534108313661577,0.6227747663394153,0.5483130069141695,0.5534108313661577,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_2,-0.0882946518668012,0.648975791433892,-0.4466740988480119,-0.4545454545454545,-0.506703346066631,0.3386823698791908,0.3476561834771886,0.506703346066631,0.3386823698791908,0.3476561834771886,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_3,-0.0852674066599394,0.515828677839851,-0.4674842066146414,-0.4229249011857707,-0.4034107564949281,0.352747814851987,0.3046619866426153,0.4034107564949281,0.352747814851987,0.3046619866426153,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_4,-0.1841574167507568,0.4031657355679702,-0.4682274247491639,-0.458498023715415,-0.38730770030120193,0.27001410828381395,0.2614473920395894,0.38730770030120193,0.27001410828381395,0.2614473920395894,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_5,-0.2684157416750757,0.3519553072625698,-0.4596804162021553,-0.4229249011857707,-0.41898616267931443,0.18928471877995992,0.15389445503367669,0.41898616267931443,0.18928471877995992,0.15389445503367669,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,PAY_6,-0.2815338042381433,0.249534450651769,-0.4767744332961724,-0.4743083003952569,-0.3587078697633378,0.18782690154484324,0.18692960987622723,0.3587078697633378,0.18782690154484324,0.18692960987622723,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,delay_count,1.1528758829465189,2.42830540037244,0.0256410256410256,0.0276679841897233,-0.6747634702165249,1.0288833548088676,1.0267610778771683,0.6747634702165249,1.0288833548088676,1.0267610778771683,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,severe_delay_count,0.9303733602421796,2.2243947858473,0.0144927536231884,0.0197628458498023,-0.7005594922519351,0.8970407855726868,0.8909357069192856,0.7005594922519351,0.8970407855726868,0.8909357069192856,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,max_delay,1.057013118062563,1.7355679702048417,0.0393905611296915,0.0474308300395256,-0.5514751558074861,1.2621532170304484,1.243159792798181,0.5514751558074861,1.2621532170304484,1.243159792798181,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,avg_delay,0.3726034308779011,0.8848541278708876,0.0066889632107023,0.0079051383399209,-0.6373392413164257,0.8768829761366979,0.8734623355237193,0.6373392413164257,0.8768829761366979,0.8734623355237193,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,payment_delay,recent_delay,0.3405650857719475,0.6499068901303539,0.0118914901523597,0.0079051383399209,-0.6503933138635694,0.9558983058199281,0.9755305301979778,0.6503933138635694,0.9558983058199281,0.9755305301979778,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,debt_payment,LIMIT_BAL,120479.31382441978,124141.22905027932,217918.98922333703,194624.50592885376,-0.033374101332619734,-0.8043341604305803,-0.625162046083347,0.033374101332619734,0.8043341604305803,0.625162046083347,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,debt_payment,utilization_proxy,0.4151953793907736,0.4606508375611738,0.3149720250305722,0.3698300949645844,-0.11689414455192784,0.2851030358967925,0.12275147211721255,0.11689414455192784,0.2851030358967925,0.12275147211721255,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,debt_payment,payment_to_bill_ratio,26.873768263280876,5.563242718066346,31.75984299098752,0.6874752607205707,0.044940394179247695,-0.003942677039936632,0.05607899466116102,0.044940394179247695,0.003942677039936632,0.05607899466116102,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,debt_payment,total_bill_amt,200571.88294651863,258332.90502793292,326594.06763285026,342615.0,-0.15550240927374925,-0.3416576094405014,-0.34494224113134514,0.15550240927374925,0.3416576094405014,0.34494224113134514,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,debt_payment,total_pay_amt,16686.886478304743,14251.18156424581,50171.18246005203,39226.2371541502,0.06887645033225183,-0.48321035633571485,-0.4742000492801389,0.06887645033225183,0.48321035633571485,0.4742000492801389,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,demographics,AGE,35.33097880928355,35.976722532588454,35.81085098476403,36.16600790513834,-0.06716472412941715,-0.05191140736271548,-0.08720473863313002,0.06716472412941715,0.05191140736271548,0.08720473863313002,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,demographics,SEX,1.584762865792129,1.5698324022346368,1.6217019695280566,1.608695652173913,0.03021687187115773,-0.07554230957840621,-0.04874768450931351,0.03021687187115773,0.07554230957840621,0.04874768450931351,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,demographics,EDUCATION,1.898082744702321,1.9022346368715084,1.7710888145670751,1.8853754940711465,-0.005925343310935658,0.1709233450614377,0.017541498500122904,0.005925343310935658,0.1709233450614377,0.017541498500122904,TP-like risky profile,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,feature,demographics,MARRIAGE,1.5701311806256306,1.493482309124767,1.5600148643626903,1.5573122529644268,0.14703934656837775,0.01934770159022073,0.02448915686625324,0.14703934656837775,0.01934770159022073,0.02448915686625324,TN-like possible false alarm,1982.0,1074.0,2691.0,253.0
taiwan,Old Best CatBoost cost-threshold,group_summary,payment_delay,__group_mean_abs_smd__,,,,,,,,0.5374928431909791,0.627975232692963,0.6198045365228897,TP-like risky profile,,,,
taiwan,Old Best CatBoost cost-threshold,group_summary,debt_payment,__group_mean_abs_smd__,,,,,,,,0.08391749993395926,0.3836495678287052,0.3246269606546409,TP-like risky profile,,,,
taiwan,Old Best CatBoost cost-threshold,group_summary,demographics,__group_mean_abs_smd__,,,,,,,,0.06258657146997207,0.07943119089819503,0.044495769627204924,TP-like risky profile,,,,
